order_item_id	order_id	order_item_name	order_item_type
9606	1092876	Upgraded Tri-Color Concealer Palette of Covers Acne Marks Dark Circles# @	line_item
9607	1092876	2% discount	fee
9608	1092876	Priority	shipping
9612	1092878	Natural Polygonum Hair Darkening Shampoo Bar Hair Soap for Covering Gray Hair	line_item
9613	1092878	Extra fee for COD	fee
9614	1092878	2% discount	fee
9615	1092878	Amount to Pay at the time of delivery	fee
9616	1092878	Economy	shipping
9617	1092879	SIM Card Tray Holder Fix Replacement for ThinkPad T450 T460 T450S	line_item
9618	1092879	Priority	shipping
9619	1092880	❣️BestDeal❣️1 Pcs Hajar Jahanam Black Stone Super Premium for Delay Ejaculation	line_item
9620	1092880	2% discount	fee
9621	1092880	Priority	shipping
9622	1092881	60 Giant Moso Bamboo Seeds Phyllostachys Pubescens Garden Plants S055	line_item
9623	1092881	2% discount	fee
9624	1092881	Economy	shipping
9625	1092884	Openeyes Awaken Peptide Lifting Eye Gel DERMA+ Firm Peptide Firming Eye Gel	line_item
9626	1092884	Extra fee for COD	fee
9627	1092884	2% discount	fee
9628	1092884	Amount to Pay at the time of delivery	fee
9629	1092884	Economy	shipping
9630	1092885	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-1	line_item
9631	1092885	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-2	line_item
9632	1092885	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 2-3	line_item
9633	1092885	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 3-4	line_item
9634	1092885	2% discount	fee
9635	1092885	Economy	shipping
9653	1092888	Beats by Dr. Dre Studio Buds Wireless Earbuds Brand New Unopened	line_item
9654	1092888	Extra fee for COD	fee
9655	1092888	2% discount	fee
9656	1092888	Amount to Pay at the time of delivery	fee
9657	1092888	Economy	shipping
9661	1092890	FRESH Capsule Of Willow-leaved Justicia Black Vasa (Justicia Gendarussa) Organic	line_item
9662	1092890	Extra fee for COD	fee
9663	1092890	Amount to Pay at the time of delivery	fee
9664	1092890	Economy	shipping
9665	1092891	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-1	line_item
9666	1092891	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-2	line_item
9667	1092891	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 2-3	line_item
9668	1092891	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 3-4	line_item
9669	1092891	2% discount	fee
9670	1092891	Economy	shipping
9674	1092893	Durian Freeze-drying Crispy Delicious Food 100g Pure Flavour Liulian Fruit Fresh	line_item
9675	1092893	Economy	shipping
9676	1092894	New Zealand Bee Venom Professional Care Gel, Wewersh Bee Venom Treatment	line_item
9677	1092894	2% discount	fee
9678	1092894	Priority	shipping
9687	1092896	Organic Natural BLUE LOTUS Nymphaea Caerulea Dried Flower 100% Herbal Tea 13g	line_item
9688	1092896	2% discount	fee
9689	1092896	Economy	shipping
9690	1092897	#1 NEW XXXL GAIN 14+ INCHES MEN'S-ENLARGER GROWTH CREAM! FASTER GROWTH FAST	line_item
9691	1092897	2% discount	fee
9692	1092897	Economy	shipping
9693	1092898	New Zealand Bee Venom Professional Care Gel, Wewersh Bee Venom Treatment	line_item
9694	1092898	Extra fee for COD	fee
9695	1092898	2% discount	fee
9696	1092898	Amount to Pay at the time of delivery	fee
9697	1092898	Priority	shipping
9698	1092899	New Zealand Bee Venom Professional Care Gel, Wewersh Bee Venom Treatment	line_item
9699	1092899	2% discount	fee
9700	1092899	Economy	shipping
9704	1092900	NEW!! Biancat New Zealand Bee Venom Professional Care Gel, Bee Venom Treatment	line_item
9705	1092900	2% discount	fee
9706	1092900	Priority	shipping
9707	1092901	Dried Pandan Leaf/leaves powder Organic Pure Quality Ceylon Spices	line_item
9708	1092901	Extra fee for COD	fee
9709	1092901	2% discount	fee
9710	1092901	Amount to Pay at the time of delivery	fee
9711	1092901	Economy	shipping
9712	1092903	100% Safe Tattoo Permanent Removal Cream Pain-Free Maximum Strength Remover 30ml	line_item
9713	1092903	2% discount	fee
9714	1092903	Priority	shipping
9715	1092904	Insulation Radiator Walls Express Shockproof Roofing Windows Insulation Film	line_item
9716	1092904	Extra fee for COD	fee
9717	1092904	Gift wrapper	fee
9718	1092904	2% discount	fee
9719	1092904	Amount to Pay at the time of delivery	fee
9720	1092904	Economy	shipping
9726	1092906	SP-4 Probiotic Toothpaste SP-4 Brightening Toothpaste Fresh Breath-Toothpaste - Red (Whitening effect)	line_item
9727	1092906	2% discount	fee
9728	1092906	Priority	shipping
9729	1092907	Permanent Tattoo Removal Cream Painless Max Strength Removal Tattoo Eraser US	line_item
9730	1092907	Extra fee for COD	fee
9731	1092907	2% discount	fee
9732	1092907	Amount to Pay at the time of delivery	fee
9733	1092907	Priority	shipping
9734	1092908	2Pack Mouse Skates for G304 G305 Mouse Feet Pads Replacement Feet	line_item
9735	1092908	2% discount	fee
9736	1092908	Economy	shipping
9742	1092910	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
9743	1092910	2% discount	fee
9744	1092910	Economy	shipping
9745	1092911	Ghost Bond Glue XL Classic &amp; Ghost Bond Remover Combo Lace Headgear Wig Glue plus remover set	line_item
9746	1092911	2% discount	fee
9747	1092911	Economy	shipping
9748	1092915	Mini Vertical Spirit Level Tool Laser Leve Guided Level Line Measurement Gauge	line_item
9749	1092915	Extra fee for COD	fee
9750	1092915	2% discount	fee
9751	1092915	Amount to Pay at the time of delivery	fee
9752	1092915	Economy	shipping
9753	1092918	HD 1080P Video Recorder Mini Watch Camera With Voice Recorder IR Night Vision	line_item
9754	1092918	2% discount	fee
9755	1092918	Economy	shipping
9756	1092919	Blue Lotus Flower Sun Dried 100% Pure Organic Tea Nymphaea caerulea 30g	line_item
9758	1092919	Priority	shipping
9843	1092919	2% discount	fee
9763	1092921	Permanent Tattoo Removal Cream Painless Maximum Strength Removal Tattoo Eraser	line_item
9764	1092921	2% discount	fee
9765	1092921	Economy	shipping
9771	1092923	Repair WH-1000XM3 Side Covers Slider Parts kIT Loop Headband for Sony Headphones	line_item
9772	1092923	Economy	shipping
9773	1092924	Webcam Desktop Laptop Computer Web Camera for Latitude E6400/ E6500 for	line_item
9774	1092924	Extra fee for COD	fee
9775	1092924	2% discount	fee
9776	1092924	Amount to Pay at the time of delivery	fee
9777	1092924	Priority	shipping
9784	1092928	US Quansheng UV K5 Walkie Talkie Encrypt 50-599Mhz DTMF Repeater USB C HAM Radio	line_item
9785	1092928	Gift wrapper	fee
9786	1092928	Priority	shipping
9787	1092929	Arabian Perfume For Women Arabian Perfume Oil Long Oil Lasting Perfume }ω	line_item
9788	1092929	2% discount	fee
9789	1092929	Economy	shipping
9790	1092930	Placenta Dragon's Blood Skin Enhancement Cream - Ladys Cream	line_item
9791	1092930	Extra fee for COD	fee
9792	1092930	Gift wrapper	fee
9793	1092930	2% discount	fee
9794	1092930	Amount to Pay at the time of delivery	fee
9795	1092930	Economy	shipping
9796	1092932	Milia Remover Essence Milia Spot Treatment Helps Dissolve and Reduce A	line_item
9797	1092932	2% discount	fee
9798	1092932	Priority	shipping
9799	1092933	Strong Removal Melasma Whitening Cream Freckle Speckle Spots Melanin Pigment	line_item
9800	1092933	2% discount	fee
9801	1092933	Priority	shipping
9802	1092934	Olympus 8MB Camera Card 8MB Smart Media	line_item
9803	1092934	Gift wrapper	fee
9804	1092934	2% discount	fee
9805	1092934	Economy	shipping
9806	1092935	Laptop DC Tip Converter 5.5x2.1mm female To Lenovo Square Tip male	line_item
9807	1092935	2% discount	fee
9808	1092935	Economy	shipping
9815	1092938	Sakura Japanese Shampoo, Sakura Hair Growth Japan's No. 1 Shampoo	line_item
9816	1092938	Extra fee for COD	fee
9817	1092938	2% discount	fee
9818	1092938	Amount to Pay at the time of delivery	fee
9819	1092938	Priority	shipping
9831	1092939	Ceoerty Gum Shields Therapy Gel	line_item
9833	1092939	Economy	shipping
9834	1092939	2% discount	fee
9826	1092942	Organic Natural BLUE LOTUS Nymphaea Caerulea Dried Flower 100% Herbal Tea 13g	line_item
9827	1092942	Extra fee for COD	fee
9828	1092942	2% discount	fee
9829	1092942	Amount to Pay at the time of delivery	fee
9830	1092942	Economy	shipping
9835	1092946	3-in-1 Robot Vacuum Cleaner 1800Pa Multifunctional Smart Floor Cleaner USB Rechargeable Dry Wet Sweeping Vacuum Cleaner	line_item
9836	1092946	Extra fee for COD	fee
9837	1092946	2% discount	fee
9838	1092946	Amount to Pay at the time of delivery	fee
9839	1092946	Economy	shipping
9840	1092947	Xiaomi Mijia Wireless Bluetooth Smart Voice Control Handsfree Bass Mini Speaker	line_item
9841	1092947	2% discount	fee
9842	1092947	Priority	shipping
9857	1092951	Boulder Tools Heavy Duty Rapid Tire Deflator Air Down Offroad	line_item
9858	1092951	Extra fee for COD	fee
9859	1092951	Amount to Pay at the time of delivery	fee
9860	1092951	Economy	shipping
9861	1092968	Laptop DC Tip Converter 7.4x5.0 female To Type C male	line_item
9862	1092968	Economy	shipping
9863	1092970	Portable 3.5mm Pillow Speaker For MP3 MP4 CD Player iPod Phone White	line_item
9864	1092970	2% discount	fee
9865	1092970	Priority	shipping
9866	1092972	10 Years Old 250g Puer Black Tea Premium Aged Pu Er Tea Pu-erh Red Tea Puerh Tea	line_item
9867	1092972	2% discount	fee
9868	1092972	Economy	shipping
9869	1092973	Ghost Bond Glue XL Classic &amp; Ghost Bond Remover Combo Lace Headgear Wig Glue plus remover set	line_item
9870	1092973	2% discount	fee
9871	1092973	Economy	shipping
9872	1092975	Black T Ring Spotting Scope Camera Adapter for Nikon DSLR Photography Sleeve M42	line_item
9873	1092975	Priority	shipping
9877	1092978	V-Face Beauty Device EMS V- Face Shaping Massager Remove Double Chin Face Shape	line_item
9878	1092978	2% discount	fee
9879	1092978	Priority	shipping
9880	1092979	3 in 1 Flex Cable PTZ Flat Cable for Mavic Mini and Mini 2 Gimbal Repair Part	line_item
9881	1092979	Extra fee for COD	fee
9882	1092979	2% discount	fee
9883	1092979	Amount to Pay at the time of delivery	fee
9884	1092979	Priority	shipping
9888	1092981	Outside Headband Replacement for Sony WH-1000XM3 Wireless Noise-Canceling Silver	line_item
9889	1092981	Extra fee for COD	fee
9890	1092981	2% discount	fee
9891	1092981	Amount to Pay at the time of delivery	fee
9892	1092981	Economy	shipping
9896	1092983	Pueraria Mirifica Extract Powder 10:1 STRONG Breast Enhancement Hormone Estrogen	line_item
9897	1092983	Priority	shipping
9898	1092984	3ml 12 Hours Wart Remover Pen Skin Tag Eliminate Foot Corn Wart Unisex.	line_item
9899	1092984	Economy	shipping
9900	1092986	Face Lightening Extra Strength Yellow Peeling Oil Exfoliating Dark Skin Body	line_item
9901	1092986	2% discount	fee
9902	1092986	Economy	shipping
9903	1092987	Blue Lotus Nymphaea Caerulea,100% Nature Organic Dried Flower Herbal Tea 6g	line_item
9904	1092987	2% discount	fee
9905	1092987	Priority	shipping
9909	1092988	New Zealand Bee Venom Professional Care Gel, Wewersh Bee Venom Treatment	line_item
9910	1092988	2% discount	fee
9911	1092988	Priority	shipping
9912	1092989	Carton Kids Instant Print Camera Video Digital Camera with Paper 48MP Toy Gifts	line_item
9913	1092989	Extra fee for COD	fee
9914	1092989	2% discount	fee
9915	1092989	Amount to Pay at the time of delivery	fee
9916	1092989	Priority	shipping
9917	1092990	Ceoerty Gum Shields Therapy Gel	line_item
9918	1092990	2% discount	fee
9919	1092990	Economy	shipping
9920	1092991	Nasa Saturn V Rocket and Launch Pad Apollo 3D model, file STL OBJ for 3D Printer	line_item
9921	1092991	2% discount	fee
9922	1092991	Priority	shipping
9923	1092994	Wipeoff Tags &amp; Moles Remover wipeoff Tags &amp; Moles Remove Quick &amp; Safe Remove ✅✅✅	line_item
9924	1092994	2% discount	fee
9925	1092994	Economy	shipping
9926	1092997	Red Korean Panax Ginseng Roots Root Pieces Chinese Herbal Tea Herbs Health Food	line_item
9927	1092997	2% discount	fee
9928	1092997	Priority	shipping
9933	1093017	Cold-White Skins All Over, Whole Body-Cold White-Skin, Skin WhiteningBody-L E3G7	line_item
9934	1093017	6/1PCS Cold-White Skins All Over, WholeBody Cold White, Body Whitening L E5G5	line_item
9935	1093017	Gift wrapper	fee
9936	1093017	2% discount	fee
9937	1093017	Economy	shipping
9938	1093018	Durian Freeze-drying Crispy Delicious Food 30g Pure Flavour Liulian Fruit Fresh	line_item
9939	1093018	2% discount	fee
9940	1093018	Priority	shipping
9941	1093019	Organic Natural BLUE LOTUS Nymphaea Caerulea Dried Flower 100% Herbal Tea 13g	line_item
9942	1093019	Extra fee for COD	fee
9943	1093019	Amount to Pay at the time of delivery	fee
9944	1093019	Economy	shipping
9948	1093020	1+2+3 Stages Dental Orthodontic Teeth Corrector Braces Tooth Retainer Straighten	line_item
9949	1093020	2% discount	fee
9950	1093020	Economy	shipping
9951	1093021	6 years Ginseng Whole Roots | Ginseng Root | Premium Grade With Hair Red Panax	line_item
9952	1093021	2% discount	fee
9953	1093021	Priority	shipping
9954	1093022	New Zealand Bee Venom Professional Care Gel, Wewersh Bee Venom Treatment	line_item
9955	1093022	Extra fee for COD	fee
9957	1093022	Amount to Pay at the time of delivery	fee
9958	1093022	Economy	shipping
9960	1093022	2% discount	fee
9961	1093024	Fresh 100% Dried Handpick Blue Lotus Flowers Nymphaea Caerulea water lily Tea 45g	line_item
9962	1093024	2% discount	fee
9963	1093024	Priority	shipping
9967	1093026	Blue Lotus Nymphaea Caerulea,100% Nature Organic Dried Flower Herbal Tea 6g	line_item
9968	1093026	Extra fee for COD	fee
9969	1093026	Amount to Pay at the time of delivery	fee
9970	1093026	Economy	shipping
9971	1093027	SP-4 Probiotic Toothpaste SP-4 Brightening Toothpaste Fresh Breath-Toothpaste - Red (Whitening effect)	line_item
9972	1093027	Extra fee for COD	fee
9973	1093027	2% discount	fee
9974	1093027	Amount to Pay at the time of delivery	fee
9975	1093027	Priority	shipping
9976	1093028	Carton Kids Instant Print Camera Video Digital Camera with Paper 48MP Toy Gifts	line_item
9977	1093028	2% discount	fee
9978	1093028	Priority	shipping
9979	1093029	Cold-White Skins All Over, Whole Body-Cold White-Skin, Skin WhiteningBody-L E3G7	line_item
9980	1093029	Gift wrapper	fee
9981	1093029	2% discount	fee
9982	1093029	Priority	shipping
9995	1093034	BLUE LOTUS Nymphaea Caerulea Hand Picked Dried Flower Natural Herbal Tea 5g	line_item
9996	1093034	2% discount	fee
9997	1093034	Priority	shipping
9998	1093035	SP-4 Probiotic Toothpaste SP-4 Brightening Toothpaste Fresh Breath-Toothpaste - Red (Whitening effect)	line_item
9999	1093035	2% discount	fee
10000	1093035	Economy	shipping
10010	1093038	BLUE LOTUS Nymphaea Caerulea Hand Picked Dried Flower Natural Herbal Tea 5g	line_item
10011	1093038	Extra fee for COD	fee
10012	1093038	Amount to Pay at the time of delivery	fee
10013	1093038	Economy	shipping
10014	1093039	2PCS Silicone Teeth Top + Bottom Veneers False Teeth Smile Cosmetic Denture	line_item
10015	1093039	Extra fee for COD	fee
10016	1093039	Gift wrapper	fee
10017	1093039	2% discount	fee
10018	1093039	Amount to Pay at the time of delivery	fee
10019	1093039	Priority	shipping
10028	1093051	Garden Potted Plant 50 African Violet Seeds Saintpaulia	line_item
10029	1093051	200 Mixed Color Anthurium Seeds Rare Anthurium Plantas Garden Flowers	line_item
10030	1093051	Extra fee for COD	fee
10031	1093051	2% discount	fee
10032	1093051	Amount to Pay at the time of delivery	fee
10033	1093051	Economy	shipping
10034	1093052	78mm Lens Shade HB-78 Lens Hood for Nikon AF-S 70-200mm f/2.8E FL ED VR Lens	line_item
10035	1093052	Extra fee for COD	fee
10036	1093052	2% discount	fee
10037	1093052	Amount to Pay at the time of delivery	fee
10038	1093052	Priority	shipping
10049	1093055	SANDALWOOD POWDER 100% PURE NATURAL GRANTED PRODUCED 100g	line_item
10050	1093055	Extra fee for COD	fee
10051	1093055	2% discount	fee
10052	1093055	Amount to Pay at the time of delivery	fee
10053	1093055	Priority	shipping
10054	1093056	Universal WD-PCB Board Circuit Board 2060 771945 002REV A Repair part	line_item
10055	1093056	Extra fee for COD	fee
10056	1093056	2% discount	fee
10057	1093056	Amount to Pay at the time of delivery	fee
10058	1093056	Economy	shipping
10059	1093058	1~3x New Gold Foil Peel-off Mask 98.4% Beilingmei Gold Face Mask For Wrinkles	line_item
10060	1093058	Extra fee for COD	fee
10061	1093058	2% discount	fee
10062	1093058	Amount to Pay at the time of delivery	fee
10063	1093058	Economy	shipping
10064	1093059	Organic Natural BLUE LOTUS Nymphaea Caerulea Dried Flower 100% Herbal Tea 13g	line_item
10065	1093059	Extra fee for COD	fee
10066	1093059	2% discount	fee
10067	1093059	Amount to Pay at the time of delivery	fee
10068	1093059	Economy	shipping
10069	1093060	Blue Lotus Flower Sun Dried 100% Pure Organic Tea Nymphaea caerulea 30g	line_item
10070	1093060	2% discount	fee
10071	1093060	Priority	shipping
10072	1093061	Trading Strategy | Trading Systems | Forex Indicators - Xmaster Formula	line_item
10073	1093061	Extra fee for COD	fee
10074	1093061	2% discount	fee
10075	1093061	Amount to Pay at the time of delivery	fee
10076	1093061	Priority	shipping
10077	1093062	100% Organic BLUE LOTUS Nymphaea Caerulea crushed Dried Flower anxiety relief 15g	line_item
10078	1093062	2% discount	fee
10079	1093062	Economy	shipping
10080	1093063	DXN Reishi Gano RG 30 Capsule + Ganocelium GL 30 Capsules 100% Ganoderma Lingzhi	line_item
10081	1093063	2% discount	fee
10082	1093063	Priority	shipping
10083	1093064	Portable HD Mini Camera 640*480 Small Camcorder Car DV Recorder Sports K1K2 V0N1	line_item
10084	1093064	Extra fee for COD	fee
10085	1093064	2% discount	fee
10086	1093064	Amount to Pay at the time of delivery	fee
10087	1093064	Priority	shipping
10088	1093066	60 Giant Green Moso Bamboo Seeds Edible Bamboo shoots Garden Plant	line_item
10089	1093066	2% discount	fee
10090	1093066	Economy	shipping
10094	1093070	Organic Natural BLUE LOTUS Nymphaea Caerulea Dried Flower 100% Herbal Tea 13g	line_item
