order_item_id	order_item_name	order_item_type	order_id
7561	Organic Blue lotus Flower Herbal Tea Bags help lower blood sugar natural drink 5g to 100g - 100g	line_item	811891
7562	Bluedart/DTDC Express	shipping	811891
7563	Natural Hair Growth Oil -Veganic Organic Natural Hair Growth	line_item	811892
7564	Speed post	shipping	811892
7565	2PCS Shaver Foil for M60 M90 P60 P70 Shaver S2P7	line_item	811893
7566	Speed post	shipping	811893
7567	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece	line_item	811895
7568	Extra fee for COD	fee	811895
7569	Amount to Pay at the time of delivery	fee	811895
7570	Courier	shipping	811895
7579	5.5mm x 2.1mm Female to Female Power Jack for Led Strip CCTV Security Camera	line_item	811898
7580	Courier	shipping	811898
7581	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece	line_item	811899
7582	Courier	shipping	811899
7601	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece	line_item	811905
7602	Courier	shipping	811905
7604	Laptop DC Tip Converter 5.5X2.5mm female To 5.5X2.1mm male	line_item	811907
7605	Free shipping	shipping	811907
7606	freeshipping	coupon	811907
7609	Motherboard USB 2.0 9pin Header 1 to 2 Extension Hub Splitter Adapter Converter	line_item	811909
7610	Courier/India post	shipping	811909
7617	Magnetic Adapter Micro to Type C to Type C Converter Micro to Lightning Magnet Adapter DataOTG for iPhone Samsung Xiaomi - type-c to iPhone	line_item	811912
7618	Magnetic Adapter Micro to Type C to Type C Converter Micro to Lightning Magnet Adapter DataOTG for iPhone Samsung Xiaomi - type-c tip	line_item	811912
7619	Magnetic Adapter Micro to Type C to Type C Converter Micro to Lightning Magnet Adapter DataOTG for iPhone Samsung Xiaomi - micro usb tip	line_item	811912
7620	Courier/India post	shipping	811912
7625	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item	811914
7626	Courier/India post	shipping	811914
7629	Blue Lotus Dried Flower Nymphaea Caerulea 100% Natural Organic Herbal Ceylon Tea 100g	line_item	811916
7630	Bluedart/DTDC Express	shipping	811916
7657	BLUE LOTUS Hand Picked Dried Flower 100% Organic Ceylon Nymphaea Caerulea 25g	line_item	811926
7658	Bluedart/DTDC Express	shipping	811926
7671	Saroj Organics Skin Glow Dark Spot Pigmentation Dull Skin & Whitening Cream 50g	line_item	811933
7672	Extra fee for COD	fee	811933
7673	Amount to Pay at the time of delivery	fee	811933
7674	Bluedart/DTDC Express	shipping	811933
7695	Full HD 1080P Camera Pen Mini DV Video Recorder 64G TF Card record expansion slot Evidence DVR	line_item	819773
7696	Courier/India post	shipping	819773
7707	M39 to M42 step up lens Adapter L39 LTM LSM U0H3 Camera S8B7 HOT Body J3F9	line_item	828101
7708	Courier/India post	shipping	828101
7711	Twin Charger  2Port USB Splitter USB Hub 2 Port Charger Adapter for Phone PC	line_item	836064
7712	Bluedart/DTDC Express	shipping	836064
7713	9mm Mouse Wheel Encoder Green Core TTC  Mouse  High Accurate 2Pieces	line_item	836772
7714	Bluedart/DTDC Express	shipping	836772
7715	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item	838020
7716	Courier/India post	shipping	838020
7717	BLUE LOTUS Nymphaea Caerulea Hand Picked Dried Flower Natural Herbal Tea 5g	line_item	838455
7718	Courier/India post	shipping	838455
7731	3 in 1 Flex Cable PTZ Flat Cable for Mavic Mini and Mini 2 Gimbal Repair Part	line_item	843915
7732	Extra fee for COD	fee	843915
7733	Amount to Pay at the time of delivery	fee	843915
7734	Courier/India post	shipping	843915
7745	Scar Removal Cream Repairing Burn Scratch Pimples Scars For All Skin	line_item	846178
7746	Courier/India post	shipping	846178
7751	Tattoo Removal Cream Maximum Strength Tattoo Inks Permanent no pain - 12g	line_item	848023
7752	Courier/India post	shipping	848023
7761	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item	855137
7762	Extra fee for COD	fee	855137
7763	Amount to Pay at the time of delivery	fee	855137
7764	Bluedart/DTDC Express	shipping	855137
7779	BORUiT V10 Mini Flashlight 1000LM Torch USB Rechargeable Keychain Magnet UV lamp	line_item	867371
7780	Extra fee for COD	fee	867371
7781	Amount to Pay at the time of delivery	fee	867371
7782	Courier/India post	shipping	867371
7791	10g Active Natto Powder Starter Culture Health Bacillus Subtilis Active Natto 1x	line_item	870127
7792	Courier/India post	shipping	870127
7793	Stitch Markers Locking type 50 Nos Mixed Color Plastic for Hand Knitting Wool Sewing Crochet Clip Knitting Crochet Markers	line_item	876949
7794	Courier/India post	shipping	876949
7795	NEW SONY BODY CAP + LENS CAP FOR NEX CAMERA / E-MOUNT LENS	line_item	877059
7796	Extra fee for COD	fee	877059
7797	Amount to Pay at the time of delivery	fee	877059
7798	Courier/India post	shipping	877059
7807	Alligator Clips with Copper Wire Female and Male USB Connector for Testing Circuits	line_item	881500
7808	Courier/India post	shipping	881500
7809	For Insta360 Ace Pro Silicone Lens Cap for Insta360 Ace Lens Case Sports Camera	line_item	881502
7810	Bluedart/DTDC Express	shipping	881502
7811	Laptop DC Tip Converter 5.5 x 2.1mm female To 4.0 x 1.35mm for Asus Laptops	line_item	881571
7812	Bluedart/DTDC Express	shipping	881571
7813	US 6PCS Ear Patch Corrector Veneer Ear Change Ear Correction Vertical Version	line_item	881685
7814	Extra fee for COD	fee	881685
7815	Amount to Pay at the time of delivery	fee	881685
7816	Bluedart/DTDC Express	shipping	881685
7817	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item	883219
7818	Bluedart/DTDC Express	shipping	883219
7827	Full Lace Wig Net Material Real Swiss Lace Mesh Cap Foundation Wig Accessories Transparent Lace Net for Making Wigs with Adjustable Strap	line_item	889271
7828	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-1	line_item	889271
7829	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 2-3	line_item	889271
7830	Courier/India post	shipping	889271
7831	Pheromone Perfume Phero Oil Spray for Women Long Lasting to Attract	line_item	896877
7832	Courier/India post	shipping	896877
7833	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item	897823
7834	Courier/India post	shipping	897823
7835	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-1	line_item	897897
7836	Courier/India post	shipping	897897
7837	Emami GOLD Turmeric Skin Lightening Cream24k Gold Natural Herb Extracts 30ml x 1	line_item	900189
7838	Courier/India post	shipping	900189
7839	FM Receiver Module FM Stereo Digital Radio Wireless Audio Campus Broadcast	line_item	900624
7840	Extra fee for COD	fee	900624
7841	Amount to Pay at the time of delivery	fee	900624
7842	Courier/India post	shipping	900624
7849	Natural Batana Oil for Hair Growth Nourishment Prevent Hair Loss for Men B	line_item	908839
7850	Courier/India post	shipping	908839
7867	100W Type-C DC Power Adapter Jack Connector USB Type C to Universal Fast Charging Cable Cord for Lenovo Asus Hp Acer Laptop	line_item	913181
7868	Courier/India post	shipping	913181
7914	Adapter Mount Plate for   V/V Mount Battery to NP-F NP-F960 NP-F970,D-Tap for	line_item	924705
7915	Extra fee for COD	fee	924705
7916	Amount to Pay at the time of delivery	fee	924705
7917	Bluedart/DTDC Express	shipping	924705
7922	Mullein Herb Dried Cut Leaves Loose Leaf Tea 25g - 2kg - Verbascum Thapsus	line_item	926565
7923	Courier/India post	shipping	926565
7924	Anti-Wrinkle Moisturizing Stick Firming Sticks Beauty Skincare Products Portable	line_item	927518
7925	Extra fee for COD	fee	927518
7926	Amount to Pay at the time of delivery	fee	927518
7927	Courier/India post	shipping	927518
7930	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item	931592
7931	Courier/India post	shipping	931592
7934	M42 Lens to AI For Nikon F-mount adapter D70s D100 D5100 D7000 New F SALE ` B8J	line_item	932933
7935	Courier/India post	shipping	932933
7936	Laptop DC Tip Converter Type-C female To 5.5x1.7mm male for Acer, Emachines, Gateway, Packard Bell Laptops	line_item	933149
7937	Courier/India post	shipping	933149
7942	Earpad/Headband for SONY NWZ-WH505 WH303 Headset Worn-out Cushion Replacement	line_item	934337
7943	Extra fee for COD	fee	934337
7944	Amount to Pay at the time of delivery	fee	934337
7945	Courier/India post	shipping	934337
7946	100W USB Type C Fast Charging Adapter Plug Connector Universal USB C Laptop Charger Converter for Dell Asus HP Acer Lenovo etc - 4.0-1.35mm	line_item	934622
7947	Courier/India post	shipping	934622
7948	Tattoo Removal Cream Maximum Strength Tattoo Inks Permanent no pain - 12g	line_item	935202
7949	Courier/India post	shipping	935202
7958	Pheromone Perfume Phero Oil Spray for Women Long Lasting to Attract	line_item	939024
7959	Extra fee for COD	fee	939024
7960	Amount to Pay at the time of delivery	fee	939024
7961	Courier/India post	shipping	939024
7962	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece	line_item	939258
7963	Courier/India post	shipping	939258
7964	Organic Tags Solutions Serum Painless Face Warts Mole Skin Dark Spot Remover20ml	line_item	939793
7965	Courier/India post	shipping	939793
7966	Pheromone Perfume Phero Oil Spray for Women Long Lasting to Attract	line_item	939815
7967	Courier/India post	shipping	939815
7968	New USB2.0 Sync Data Transfer Charger Cable Cord For Sony Walkman MP3 Player NW-A800 NWZ-A816 NWZ-S764BLK NWZ-E463RED NWZ-765BT	line_item	940273
7969	Courier/India post	shipping	940273
7976	Organic Tags Solutions Serum Painless Face Warts Mole Skin Dark Spot Remover20ml	line_item	942127
7977	Courier/India post	shipping	942127
7982	BORUiT V10 Mini Flashlight 1000LM Torch USB Rechargeable Keychain Magnet UV lamp	line_item	942913
7983	Bluedart/DTDC Express	shipping	942913
7984	Honeysuckle - Lonicera japonica - Dried Buds Organic Flower Tea Herb	line_item	943162
7985	Extra fee for COD	fee	943162
7986	Amount to Pay at the time of delivery	fee	943162
7987	Bluedart/DTDC Express	shipping	943162
7988	BLUE LOTUS Nymphaea Caerulea Hand Picked Dried Flower Natural Herbal Tea 5g	line_item	943237
7989	Courier/India post	shipping	943237
7996	Mexican Dream Herb Dried Calea Zacatechichi Herb Tea 30g	line_item	947888
7997	Courier/India post	shipping	947888
8002	Pheromone Perfume Phero Oil Spray for Women Long Lasting to Attract	line_item	950911
8003	Extra fee for COD	fee	950911
8004	Amount to Pay at the time of delivery	fee	950911
8005	Courier/India post	shipping	950911
8010	Retinol Cream Remove Eyes Bag Dark Circles Anti Aging Eye Cream Serum Lift Firm	line_item	954151
8011	Extra fee for COD	fee	954151
8012	Amount to Pay at the time of delivery	fee	954151
8013	Courier/India post	shipping	954151
8016	Organic Natural BLUE LOTUS Nymphaea Caerulea Dried Flower 100% Herbal Tea 13g	line_item	955694
8017	Courier/India post	shipping	955694
8018	Goalkeeper Gloves Strong Goalie Soccer Glove Football Gloves with Finger Support	line_item	955799
8019	Extra fee for COD	fee	955799
8020	Amount to Pay at the time of delivery	fee	955799
8021	Bluedart/DTDC Express	shipping	955799
8022	Herbal Anti-snoring Snore Stop Spray Soothing Nasal Help Stop Cold Symptoms	line_item	957809
8023	Courier/India post	shipping	957809
8028	For Osmo Pocket 3 Adapter Frame	line_item	965929
8029	Courier/India post	shipping	965929
8030	100% NATURAL BATANA OIL 4oz FROM HONDURAS | ALL HAIR TYPES	line_item	966520
8031	Courier/India post	shipping	966520
8032	Long-lasting Hair-like Eyebrows Make Up Tool Stick-On Tattoo False Waterproof	line_item	967309
8033	Courier/India post	shipping	967309
8040	Ginseng Gold Polypeptide Anti-Ageing Anti-Wrinkle Essence	line_item	971727
8041	Bluedart/DTDC Express	shipping	971727
8068	Natural Hair Growth Oil - Carvenchi Veganic Organic Natural Hair Growth	line_item	973693
8069	Courier/India post	shipping	973693
8088	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item	975676
8089	Extra fee for COD	fee	975676
8090	Amount to Pay at the time of delivery	fee	975676
8091	Bluedart/DTDC Express	shipping	975676
8092	Permanent Beard Hair Dye Color Shampoo Men Natural Black GrayXPA Cover Y9M0	line_item	975862
8093	Extra fee for COD	fee	975862
8094	Amount to Pay at the time of delivery	fee	975862
8095	Courier/India post	shipping	975862
8118	Organic Natural BLUE LOTUS Nymphaea Caerulea Dried Flower 100% Herbal Tea 13g	line_item	979485
8119	100% Organic BLUE LOTUS Nymphaea Caerulea crushed Dried Flower anxiety relief 15g	line_item	979485
8120	Bluedart/DTDC Express	shipping	979485
8121	Micro USB Male to 5.5x2.1mm Female Connector Power Adapter for Micro USB Charging Device	line_item	979813
8122	Extra fee for COD	fee	979813
8123	Amount to Pay at the time of delivery	fee	979813
8124	Courier/India post	shipping	979813
8129	250g Tikuanyin Healthy Organic Green Tea Anxi Tie Guan Yin Oolong Tea Loose Leaf	line_item	983846
8130	Milk Oolong Tea TieGuanYin Green Tea packages Premium Fragrant Type MilkTea 250g	line_item	983846
8131	Courier/India post	shipping	983846
8134	100W USB Type C Fast Charging Adapter Plug Connector Universal USB C Laptop Charger Converter for Dell Asus HP Acer Lenovo etc - 5.5-2.5mm	line_item	986164
8135	Courier/India post	shipping	986164
8136	NE5532 Record Player Preamplifier MM MC Phono Player Board Phonograph	line_item	986936
8137	Courier/India post	shipping	986936
8142	Minoxi Roll-on Hair Treatment Hair Growth Serum Nourishing Hair Scalp	line_item	987834
8143	Courier/India post	shipping	987834
8146	Sakura Japanese Shampoo, Sakura Hair Growth Japan's No. 1 Shampoo	line_item	992216
8147	Extra fee for COD	fee	992216
8148	Amount to Pay at the time of delivery	fee	992216
8149	Courier/India post	shipping	992216
8186	Carnivorous Plant 100 Venus Flytrap Seeds Dionaea Seed Flycatcher Bonsai	line_item	999225
8187	Courier/India post	shipping	999225
8196	Gramophone Record Magnetic Cartridge Stylus Tonearm Cartridge Rack With Needle	line_item	1000877
8197	Bluedart/DTDC Express	shipping	1000877
8198	4pcs Gold Plated Copper BFA Z-Type 4mm Banana Plug Speaker Cable Connector	line_item	1003989
8199	Extra fee for COD	fee	1003989
8200	Amount to Pay at the time of delivery	fee	1003989
8201	Courier/India post	shipping	1003989
8208	Ceylon Dried Open Blue Lotus Flower Nymphaea Caerulea Natural Herbal Dream Tea	line_item	1006838
8209	Bluedart/DTDC Express	shipping	1006838
8210	10 Cherry Blossom Seeds Sakura Oriental Cherry S027	line_item	1008581
8211	Courier/India post	shipping	1008581
8218	Computer Mesh 30cm X 100cm Dust Filter PC DIY PVC Case Fan Cooler Dust Filter Network Net Case Dustproof Cover Chassis Dust Cover	line_item	1008891
8219	Bluedart/DTDC Express	shipping	1008891
8220	REN Advanced Collagen Boost Anti Aging Serum, Reduces Wrinkle Face Serum.	line_item	1008954
8221	Courier/India post	shipping	1008954
8245	BORUiT V10 Mini Flashlight 1000LM Torch USB Rechargeable Keychain Magnet UV lamp	line_item	1010494
8246	Economy	shipping	1010494
8247	2pcs Lens Anti-Scratch Rings Bracket for PS VR2 Glasses Lens Protector with Bag	line_item	1011619
8248	Priority	shipping	1011619
8249	100% Organic Batana Oil from Honduras, natural hair growth 3.4 fl.oz/100ml	line_item	1011622
8250	Extra fee for COD	fee	1011622
8251	Amount to Pay at the time of delivery	fee	1011622
8252	Economy	shipping	1011622
8349	3 in 1 Flex Cable PTZ Flat Cable for Mavic Mini and Mini 2 Gimbal Repair Part	line_item	1011632
8350	Economy	shipping	1011632
8255	Carnivorous Plant 100 Venus Flytrap Seeds Dionaea Seed Flycatcher Bonsai	line_item	1011633
8256	Economy	shipping	1011633
8263	Tattoo Removal Cream Natural Safe Bleaching Corrector Pigment Cleaning Liquid#33	line_item	1011637
8264	Extra fee for COD	fee	1011637
8265	Amount to Pay at the time of delivery	fee	1011637
8266	Priority	shipping	1011637
8269	16Pin OBD2 To USB Port Charger Adapter Cable Connector Diagnostic Tool	line_item	1011639
8270	Economy	shipping	1011639
8285	Dried Blue Lotus Flower Natural Herbal Tea Nymphaea Caerulea Organic Ceylon 7g	line_item	1011647
8286	Priority	shipping	1011647
8287	For DJI Spark Camera Gimbal Protector Front 3D Sensor integrated protector cover	line_item	1011648
8288	Economy	shipping	1011648
8295	Face Lightening Extra Strength Yellow Peeling Oil Exfoliating Dark Skin Body	line_item	1011651
8296	Economy	shipping	1011651
8297	MDQ 150A 1600V Single-Phase Diode Bridge Rectifier Good Heat Dissipation	line_item	1011652
8298	Priority	shipping	1011652
8299	jmvwy63z	coupon	1011652
8302	100W Type-C DC Power Adapter Jack Connector USB Type C to Universal Fast Charging Cable Cord for Lenovo Asus Hp Acer Laptop	line_item	1011654
8303	Priority	shipping	1011654
8310	Practical BX-30A Insulated Wire Stripper for 10KV High-voltage Single-core Cable	line_item	1011671
8311	Extra fee for COD	fee	1011671
8312	Amount to Pay at the time of delivery	fee	1011671
8313	Priority	shipping	1011671
8314	6D Eyebrows Tattoo Real Look Sticker False Eyebrow Waterproof Stick On Makeup	line_item	1011672
8315	Economy	shipping	1011672
8322	Upgraded Hardened Steel Extruder Gear Assembly For Bambu Lab P1P X1 X1C	line_item	1011675
8323	Priority	shipping	1011675
8336	Emami GOLD Turmeric Skin Lightening Cream24k Gold Natural Herb Extracts 30ml x 1	line_item	1012081
8337	Priority	shipping	1012081
8338	4pcs Gold Plated Copper BFA Z-Type 4mm Banana Plug Speaker Cable Connector	line_item	1012084
